Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min)
CHENRES08DEL01,29,4.9,13.022394,80.242439,13.132394,80.352439,Buffet ,motorcycle ,17
JAPRES20DEL03,32,4.7,26.956431,75.776649,27.096431,75.916649,Drinks ,scooter ,29
INDORES06DEL02,26,4.8,22.728163,75.884212,22.858163,76.014212,Snack ,scooter ,17
COIMBRES03DEL02,28,4.5,11.025083,77.015393,11.075083,77.065393,Meal ,scooter ,12
VADRES20DEL02,33,5.0,22.311358,73.164798,22.391358,73.244798,Buffet ,scooter ,30
BANGRES09DEL03,27,4.8,12.934179,77.615797,12.964179,77.645797,Snack ,scooter ,18
VADRES13DEL02,39,3.5,22.310237,73.158921,22.390237,73.238921,Snack ,motorcycle ,34
RANCHIRES16DEL03,32,4.1,23.371292,85.327872,23.431292,85.387872,Buffet ,motorcycle ,42
BANGRES15DEL02,24,4.6,12.975377,77.696664,13.105377,77.826664,Snack ,scooter ,29
BANGRES18DEL03,27,4.7,12.913041,77.683237,12.943041,77.713237,Snack ,motorcycle ,23
MUMRES16DEL03,37,4.9,19.120083,72.907385,19.180083,72.967385,Buffet ,scooter ,29
SURRES11DEL02,29,4.7,21.157735,72.768778,21.207735,72.818778,Snack ,scooter ,24
BANGRES19DEL03,28,4.1,12.914264,77.6784,12.944264,77.7084,Drinks ,motorcycle ,36
SURRES05DEL02,29,4.7,21.175104,72.804342,21.225104,72.854342,Buffet ,electric_scooter ,15
MUMRES14DEL01,35,4.5,19.1813,72.836191,19.2913,72.946191,Drinks ,motorcycle ,27
CHENRES11DEL01,29,4.8,13.064181,80.236442,13.134181,80.306442,Snack ,motorcycle ,42
COIMBRES11DEL02,23,4.9,11.001753,76.986241,11.131753,77.116241,Buffet ,motorcycle ,22
INDORES19DEL02,28,4.7,22.745536,75.893106,22.795536,75.943106,Meal ,motorcycle ,11
PUNERES010DEL03,22,4.2,18.539299,73.897902,18.569299,73.927902,Drinks ,motorcycle ,21
COIMBRES04DEL02,21,4.8,11.024839,77.007003,11.104839,77.087003,Drinks ,motorcycle ,16
MUMRES010DEL01,26,5.0,19.003517,72.82765,19.043517,72.86765,Snack ,motorcycle ,29
MUMRES20DEL02,22,4.6,19.103249,72.846749,19.123249,72.866749,Buffet ,scooter ,19
VADRES01DEL03,23,4.9,22.307898,73.167788,22.337898,73.197788,Buffet ,motorcycle ,29
GOARES16DEL03,29,4.6,15.498603,73.826911,15.528603,73.856911,Snack ,motorcycle ,52
VADRES04DEL03,31,4.7,0.0,0.0,0.06,0.06,Buffet ,scooter ,17
GOARES03DEL01,35,4.9,15.574828,73.766883,15.614828,73.806883,Snack ,motorcycle ,26
KOLRES02DEL02,21,4.5,22.514585,88.39331,22.644585,88.52331,Drinks ,scooter ,28
CHENRES14DEL02,37,4.9,13.026279,80.174568,13.076279,80.224568,Buffet ,motorcycle ,21
INDORES19DEL01,28,4.3,22.745536,75.893106,22.855536,76.003106,Buffet ,scooter ,44
LUDHRES01DEL02,21,4.9,30.873988,75.842739,31.003988,75.972739,Snack ,motorcycle ,38
PUNERES13DEL02,27,2.8,18.56245,73.916619,18.64245,73.996619,Drinks ,motorcycle ,34
PUNERES08DEL01,33,4.8,18.53408,73.89852,18.54408,73.90852,Drinks ,motorcycle ,25
COIMBRES01DEL01,33,4.3,11.016298,76.972076,11.126298,77.082076,Snack ,motorcycle ,37
MYSRES16DEL02,32,4.8,12.316967,76.603067,12.446967,76.733067,Drinks ,electric_scooter ,24
CHENRES06DEL02,21,4.7,13.054347,80.257221,13.184347,80.387221,Drinks ,scooter ,21
MYSRES16DEL01,26,4.7,12.316967,76.603067,12.386967,76.673067,Buffet ,motorcycle ,30
MUMRES11DEL01,39,4.8,18.994237,72.825553,19.064237,72.895553,Snack ,motorcycle ,44
MUMRES13DEL01,33,4.7,19.178321,72.834715,19.248321,72.904715,Snack ,motorcycle ,40
PUNERES02DEL01,36,5.0,18.55144,73.804855,18.56144,73.814855,Snack ,electric_scooter ,29
MUMRES15DEL03,36,4.7,19.176269,72.836721,19.206269,72.866721,Snack ,scooter ,19
INDORES11DEL02,22,4.7,22.751234,75.88949,22.801234,75.93949,Snack ,motorcycle ,29
BANGRES14DEL02,23,5.0,12.949934,77.699386,13.029934,77.779386,Buffet ,scooter ,28
INDORES12DEL01,38,4.7,22.74806,75.8934,22.75806,75.9034,Snack ,electric_scooter ,21
PUNERES18DEL01,28,5.0,18.593481,73.785901,18.603481,73.795901,Buffet ,scooter ,17
COIMBRES010DEL01,27,4.5,11.003008,76.97544,11.113008,77.08544,Snack ,motorcycle ,38
PUNERES20DEL01,26,4.3,18.592718,73.773572,18.602718,73.783572,Drinks ,motorcycle ,24
MUMRES15DEL02,26,4.9,19.176269,72.836721,19.196269,72.856721,Snack ,scooter ,22
AGRRES04DEL02,30,4.9,27.195928,77.998092,27.325928,78.128092,Buffet ,motorcycle ,27
MYSRES06DEL02,26,4.2,12.323994,76.626167,12.343994,76.646167,Snack ,motorcycle ,23
COIMBRES09DEL03,22,4.5,11.008638,76.984311,11.098638,77.074311,Snack ,motorcycle ,15
HYDRES08DEL03,28,4.7,17.438263,78.397865,17.528263,78.487865,Buffet ,motorcycle ,24
SURRES05DEL01,29,4.6,-21.175104,72.804342,21.245104,72.874342,Meal ,motorcycle ,50
RANCHIRES14DEL02,25,4.7,0.0,0.0,0.05,0.05,Buffet ,scooter ,20
RANCHIRES14DEL02,20,4.8,0.0,0.0,0.02,0.02,Drinks ,scooter ,15
KOCRES04DEL01,28,4.9,9.966783,76.242981,9.976783,76.252981,Drinks ,motorcycle ,18
RANCHIRES010DEL01,23,4.6,23.354422,85.3329,23.364422,85.3429,Buffet ,scooter ,19
SURRES19DEL02,32,5.0,21.149669,72.772629,21.169669,72.792629,Drinks ,scooter ,19
BANGRES09DEL01,31,4.4,12.934179,77.615797,13.004179,77.685797,Drinks ,motorcycle ,38
INDORES010DEL03,37,5.0,22.75004,75.902847,22.81004,75.962847,Meal ,scooter ,19
SURRES07DEL03,24,4.8,21.170798,72.790489,21.200798,72.820489,Snack ,motorcycle ,16
COIMBRES01DEL03,27,4.6,11.016298,76.972076,11.046298,77.002076,Drinks ,motorcycle ,21
CHENRES010DEL01,21,4.7,13.066762,80.251865,13.136762,80.321865,Drinks ,scooter ,30
KNPRES02DEL03,37,4.9,26.471617,80.313564,26.531617,80.373564,Snack ,motorcycle ,29
ALHRES02DEL02,23,4.8,25.453436,81.833167,25.503436,81.883167,Buffet ,electric_scooter ,12
BHPRES14DEL01,36,4.7,0.0,0.0,0.04,0.04,Meal ,scooter ,16
PUNERES07DEL01,34,3.7,18.546947,73.900626,18.656947,74.010626,Buffet ,scooter ,34
JAPRES010DEL03,22,4.7,26.921411,75.793604,26.981411,75.853604,Buffet ,motorcycle ,17
KOCRES13DEL02,32,4.6,9.991703,76.293136,10.071703,76.373136,Drinks ,motorcycle ,41
KOCRES18DEL02,28,4.7,9.957144,76.296783,10.037144,76.376783,Buffet ,scooter ,25
SURRES17DEL01,39,4.8,21.149569,72.772697,21.259569,72.882697,Buffet ,motorcycle ,45
COIMBRES12DEL01,35,4.6,11.000762,76.981876,11.070762,77.051876,Meal ,motorcycle ,21
HYDRES11DEL01,32,4.6,17.430448,78.418213,17.500448,78.488213,Snack ,scooter ,19
JAPRES18DEL01,36,5.0,26.913987,75.752891,26.923987,75.762891,Meal ,motorcycle ,12
INDORES01DEL03,36,4.5,22.695207,75.866059,22.725207,75.896059,Drinks ,motorcycle ,23
RANCHIRES07DEL01,30,5.0,23.359407,85.325055,23.399407,85.365055,Snack ,scooter ,16
PUNERES08DEL03,28,5.0,18.53408,73.89852,18.56408,73.92852,Snack ,motorcycle ,29
MYSRES17DEL02,23,4.6,12.326356,76.619103,12.456356,76.749103,Buffet ,motorcycle ,24
BANGRES04DEL03,20,4.9,12.98041,77.640489,13.04041,77.700489,Buffet ,motorcycle ,25
MYSRES06DEL01,20,4.9,12.323994,76.626167,12.393994,76.696167,Snack ,motorcycle ,20
SURRES13DEL03,39,4.9,21.170096,72.789122,21.230096,72.849122,Meal ,scooter ,18
SURRES05DEL03,35,4.8,21.175104,72.804342,21.205104,72.834342,Buffet ,scooter ,24
BANGRES01DEL02,29,4.6,12.933284,77.615428,12.983284,77.665428,Snack ,scooter ,19
PUNERES08DEL01,25,4.6,18.53408,73.89852,18.60408,73.96852,Meal ,motorcycle ,22
COIMBRES11DEL01,37,4.8,11.001753,76.986241,11.041753,77.026241,Buffet ,electric_scooter ,30
MUMRES05DEL03,35,4.2,18.927584,72.832585,18.957584,72.862585,Buffet ,motorcycle ,22
VADRES19DEL01,29,4.6,22.311844,73.165081,22.321844,73.175081,Snack ,scooter ,16
VADRES04DEL02,33,4.8,0.0,0.0,0.05,0.05,Drinks ,motorcycle ,36
PUNERES20DEL03,26,4.4,18.592718,73.773572,18.622718,73.803572,Meal ,motorcycle ,16
MUMRES16DEL01,26,5.0,19.120083,72.907385,19.230083,73.017385,Drinks ,scooter ,20
KOCRES16DEL02,20,4.7,10.003064,76.307589,10.133064,76.437589,Buffet ,motorcycle ,15
JAPRES07DEL02,36,4.9,26.766536,75.837333,26.786536,75.857333,Meal ,scooter ,15
MYSRES14DEL03,31,4.9,0.0,0.0,0.06,0.06,Buffet ,motorcycle ,21
MYSRES07DEL02,30,4.6,12.325461,76.632278,12.375461,76.682278,Snack ,scooter ,15
BANGRES08DEL01,23,4.0,12.906229,77.596791,12.976229,77.666791,Buffet ,scooter ,37
HYDRES17DEL01,25,4.9,17.451976,78.385883,17.491976,78.425883,Buffet ,motorcycle ,23
MYSRES06DEL01,34,4.8,12.323994,76.626167,12.433994,76.736167,Snack ,electric_scooter ,20
COIMBRES15DEL01,28,4.8,11.006686,76.951736,11.016686,76.961736,Snack ,scooter ,18
MYSRES13DEL01,31,4.5,12.310972,76.659264,12.380972,76.729264,Drinks ,scooter ,17
CHENRES05DEL02,30,3.5,13.058616,80.264151,13.138616,80.344151,Drinks ,scooter ,42
RANCHIRES01DEL03,20,4.6,23.416792,85.316842,23.446792,85.346842,Buffet ,motorcycle ,10
MUMRES06DEL02,32,4.8,19.055831,72.833984,19.105831,72.883984,Snack ,motorcycle ,30
SURRES09DEL01,33,4.1,21.175975,72.795503,21.245975,72.865503,Snack ,motorcycle ,35
MYSRES010DEL01,37,3.8,12.321214,76.621094,12.391214,76.691094,Buffet ,scooter ,39
KNPRES02DEL01,36,4.7,26.471617,80.313564,26.581617,80.423564,Drinks ,scooter ,27
AGRRES05DEL02,33,4.8,27.201725,78.007553,27.221725,78.027553,Buffet ,motorcycle ,16
RANCHIRES010DEL02,20,4.6,23.354422,85.3329,23.404422,85.3829,Meal ,motorcycle ,29
PUNERES03DEL02,32,4.7,18.554382,73.798206,18.684382,73.928206,Snack ,motorcycle ,39
INDORES18DEL01,30,4.8,22.753839,75.897429,22.763838,75.907429,Buffet ,motorcycle ,23
INDORES12DEL01,31,4.5,22.74806,75.8934,22.85806,76.0034,Drinks ,motorcycle ,44
SURRES02DEL02,21,4.3,21.186608,72.794136,21.266608,72.874136,Drinks ,motorcycle ,33
JAPRES03DEL03,39,4.8,26.913483,75.803139,27.003483,75.893139,Meal ,scooter ,27
INDORES15DEL02,30,4.3,22.760072,75.892574,22.780072,75.912574,Meal ,motorcycle ,47
SURRES18DEL03,38,4.6,21.149834,72.778666,21.209834,72.838666,Snack ,electric_scooter ,17
PUNERES05DEL02,26,4.9,18.543626,73.905101,18.673626,74.035101,Buffet ,scooter ,28
CHENRES010DEL03,23,4.8,13.066762,80.251865,13.126762,80.311865,Meal ,electric_scooter ,21
JAPRES20DEL03,29,4.6,26.956431,75.776649,26.986431,75.806649,Buffet ,electric_scooter ,18
CHENRES14DEL03,22,4.5,13.026279,80.174568,13.086279,80.234568,Buffet ,motorcycle ,28
INDORES09DEL03,32,4.6,22.725835,75.887648,22.755835,75.917648,Buffet ,motorcycle ,27
KOLRES03DEL02,32,4.3,22.526461,88.364453,22.656461,88.494453,Buffet ,motorcycle ,39
INDORES06DEL02,27,4.8,22.728163,75.884212,22.748163,75.904212,Meal ,scooter ,11
MYSRES02DEL01,33,5.0,12.304569,76.643622,12.374569,76.713622,Drinks ,scooter ,27
CHENRES18DEL02,38,4.9,12.981615,80.231598,13.031615,80.281598,Meal ,scooter ,27
KNPRES08DEL01,34,4.6,0.0,0.0,0.11,0.11,Drinks ,motorcycle ,41
DEHRES20DEL01,27,2.5,0.0,0.0,0.07,0.07,Drinks ,motorcycle ,44
RANCHIRES01DEL02,37,4.9,23.416792,85.316842,23.436792,85.336842,Drinks ,motorcycle ,14
VADRES02DEL02,22,4.6,0.0,0.0,0.13,0.13,Snack ,scooter ,13
COIMBRES07DEL01,23,4.7,10.96185,76.971082,10.97185,76.981082,Drinks ,scooter ,26
INDORES17DEL01,21,4.6,22.761226,75.887522,22.831226,75.957521,Snack ,scooter ,20
KOCRES11DEL02,20,4.6,10.006881,76.345397,10.086881,76.425397,Buffet ,scooter ,13
VADRES12DEL01,23,4.9,0.0,0.0,0.01,0.01,Buffet ,scooter ,18
HYDRES19DEL02,29,4.6,17.458998,78.500366,17.478998,78.520366,Drinks ,motorcycle ,49
COIMBRES14DEL01,26,4.6,11.003681,76.975525,11.043681,77.015525,Buffet ,motorcycle ,16
AGRRES010DEL02,30,5.0,27.163303,78.057044,27.183303,78.077044,Meal ,motorcycle ,30
MYSRES17DEL02,29,4.6,12.326356,76.619103,12.346356,76.639103,Meal ,motorcycle ,23
BHPRES01DEL03,23,4.7,23.211529,77.419399,23.301529,77.509399,Drinks ,scooter ,28
VADRES15DEL03,25,4.8,0.0,0.0,0.03,0.03,Drinks ,motorcycle ,17
COIMBRES010DEL03,22,4.8,11.003008,76.97544,11.063009,77.03544,Meal ,scooter ,13
VADRES11DEL02,22,4.6,22.308096,73.167753,22.388096,73.247753,Meal ,motorcycle ,29
CHENRES18DEL01,32,4.1,12.981615,80.231598,13.091615,80.341598,Buffet ,motorcycle ,38
HYDRES19DEL03,23,4.5,17.458998,78.500366,17.548998,78.590366,Drinks ,scooter ,13
BANGRES08DEL01,35,4.5,12.906229,77.596791,12.946229,77.636791,Drinks ,scooter ,26
SURRES010DEL02,28,5.0,21.17106,72.789292,21.25106,72.869292,Drinks ,motorcycle ,21
SURRES19DEL02,37,4.7,21.149669,72.772629,21.229669,72.852629,Meal ,motorcycle ,20
MYSRES20DEL02,28,4.9,12.337978,76.616792,12.357978,76.636792,Drinks ,scooter ,16
CHENRES05DEL03,26,4.6,13.058616,80.264151,13.088616,80.294151,Meal ,motorcycle ,29
MYSRES17DEL03,21,4.7,12.326356,76.619103,12.416356,76.709103,Buffet ,scooter ,16
CHENRES07DEL02,25,4.7,13.081878,80.248519,13.131878,80.298519,Buffet ,motorcycle ,15
LUDHRES20DEL03,25,4.8,30.885915,75.788259,30.975915,75.878259,Buffet ,motorcycle ,15
SURRES20DEL02,30,4.8,21.15276,72.778059,21.28276,72.908059,Snack ,scooter ,27
CHENRES18DEL02,39,3.5,12.981615,80.231598,13.111615,80.361598,Drinks ,motorcycle ,36
INDORES07DEL02,32,4.7,22.722634,75.886959,22.772634,75.936959,Snack ,electric_scooter ,19
HYDRES01DEL03,28,4.1,17.410371,78.437225,17.500371,78.527225,Drinks ,scooter ,43
BHPRES04DEL01,30,3.5,23.184992,77.417227,23.254992,77.487227,Meal ,motorcycle ,32
VADRES16DEL02,39,4.7,0.0,0.0,0.13,0.13,Drinks ,motorcycle ,28
MUMRES18DEL02,38,4.5,19.1093,72.825451,19.1593,72.875451,Buffet ,motorcycle ,26
INDORES15DEL03,37,4.9,22.760072,75.892574,22.820072,75.952574,Buffet ,motorcycle ,29
INDORES19DEL02,20,4.7,22.745536,75.893106,22.795536,75.943106,Meal ,electric_scooter ,18
MUMRES06DEL03,24,4.8,19.055831,72.833984,19.145831,72.923984,Snack ,electric_scooter ,20
RANCHIRES18DEL02,32,4.1,23.351489,85.324253,23.371489,85.344253,Drinks ,scooter ,34
SURRES06DEL02,33,4.7,21.185047,72.80859,21.235047,72.85859,Snack ,motorcycle ,18
KOLRES11DEL02,26,4.6,22.577821,88.400581,22.627821,88.450581,Snack ,motorcycle ,18
MYSRES15DEL02,32,4.7,12.352058,76.60665,12.372058,76.62665,Buffet ,scooter ,22
BANGRES09DEL01,31,4.7,12.934179,77.615797,12.944179,77.625797,Meal ,motorcycle ,24
COIMBRES15DEL03,30,4.9,11.006686,76.951736,11.096686,77.041736,Buffet ,motorcycle ,27
HYDRES04DEL02,33,5.0,17.411028,78.329645,17.491028,78.409645,Drinks ,scooter ,45
MUMRES07DEL02,39,4.3,19.091458,72.827808,19.111458,72.847808,Snack ,motorcycle ,21
BANGRES14DEL03,37,4.8,12.949934,77.699386,13.039934,77.789386,Drinks ,motorcycle ,42
CHENRES07DEL03,36,4.5,13.081878,80.248519,13.111878,80.278519,Snack ,motorcycle ,27
VADRES14DEL01,24,4.8,22.311603,73.165012,22.321603,73.175012,Meal ,motorcycle ,18
CHENRES07DEL01,20,4.8,13.081878,80.248519,13.191878,80.358519,Buffet ,motorcycle ,40
CHENRES16DEL02,25,4.9,13.049645,80.242268,13.069645,80.262268,Meal ,motorcycle ,12
RANCHIRES02DEL02,37,4.5,0.0,0.0,0.02,0.02,Snack ,electric_scooter ,23
COIMBRES13DEL01,36,4.1,11.003669,76.976494,11.043669,77.016494,Meal ,scooter ,31
SURRES09DEL02,30,4.2,21.175975,72.795503,21.195975,72.815503,Buffet ,motorcycle ,32
INDORES13DEL02,27,4.7,22.745049,75.892471,22.825049,75.972471,Drinks ,motorcycle ,19
COIMBRES11DEL02,30,3.5,11.001753,76.986241,11.081753,77.066241,Snack ,motorcycle ,38
RANCHIRES05DEL01,39,3.5,23.355164,85.324097,23.465164,85.434097,Buffet ,motorcycle ,34
SURRES13DEL03,39,4.9,21.170096,72.789122,21.260096,72.879122,Snack ,scooter ,26
JAPRES15DEL02,33,4.8,26.891191,75.802083,26.941191,75.852083,Meal ,motorcycle ,27
DEHRES18DEL03,26,4.9,0.0,0.0,0.03,0.03,Meal ,motorcycle ,36
LUDHRES02DEL02,38,4.8,0.0,0.0,0.05,0.05,Meal ,motorcycle ,24
JAPRES02DEL03,36,4.5,26.914142,75.805704,26.974142,75.865704,Buffet ,scooter ,15
COIMBRES16DEL02,29,4.6,11.010375,76.95295,11.060375,77.00295,Buffet ,motorcycle ,25
ALHRES15DEL02,26,4.8,25.449872,81.836167,25.579872,81.966167,Snack ,scooter ,19
KOLRES20DEL01,28,4.9,22.514119,88.362504,22.624119,88.472504,Snack ,motorcycle ,23
COIMBRES20DEL02,21,4.7,10.994136,76.963303,11.124136,77.093303,Snack ,motorcycle ,24
HYDRES02DEL02,27,4.9,17.41233,78.449654,17.46233,78.499654,Meal ,scooter ,13
RANCHIRES01DEL02,34,4.7,23.416792,85.316842,23.546792,85.446842,Drinks ,scooter ,16
COIMBRES11DEL02,30,4.5,11.001753,76.986241,11.131753,77.116241,Buffet ,motorcycle ,18
JAPRES20DEL02,26,4.9,26.956431,75.776649,27.006431,75.826649,Snack ,motorcycle ,10
MUMRES15DEL02,39,4.4,19.176269,72.836721,19.256269,72.916721,Meal ,motorcycle ,54
CHENRES20DEL01,25,4.6,12.975996,80.221898,12.985996,80.231898,Buffet ,scooter ,13
MUMRES18DEL03,21,5.0,19.1093,72.825451,19.1693,72.885451,Drinks ,motorcycle ,12
GOARES14DEL01,28,4.8,15.157944,73.950889,15.267944,74.060889,Drinks ,scooter ,27
HYDRES06DEL02,20,4.7,17.455894,78.375467,17.475894,78.395467,Snack ,motorcycle ,15
VADRES01DEL01,22,4.8,22.307898,73.167788,22.417898,73.277788,Buffet ,motorcycle ,16
MYSRES19DEL01,25,4.9,12.334022,76.618203,12.404022,76.688203,Buffet ,electric_scooter ,37
INDORES16DEL02,23,4.2,22.744648,75.894377,22.874648,76.024377,Drinks ,motorcycle ,32
HYDRES03DEL03,39,5.0,17.422819,78.449578,17.512819,78.539578,Drinks ,motorcycle ,37
HYDRES20DEL03,39,4.4,17.483216,78.552111,17.513216,78.582111,Meal ,motorcycle ,40
HYDRES16DEL01,37,5.0,17.440827,78.393391,17.480827,78.433391,Meal ,motorcycle ,35
COIMBRES14DEL03,24,4.9,11.003681,76.975525,11.063681,77.035525,Drinks ,electric_scooter ,17
RANCHIRES04DEL02,33,4.3,23.359033,85.325347,23.489033,85.455347,Meal ,motorcycle ,45
INDORES09DEL03,26,4.9,22.725835,75.887648,22.785835,75.947648,Drinks ,motorcycle ,26
VADRES11DEL01,26,4.8,22.308096,73.167753,22.348096,73.207753,Meal ,motorcycle ,20
SURRES19DEL02,32,4.6,21.149669,72.772629,21.169669,72.792629,Snack ,motorcycle ,26
BANGRES04DEL03,30,4.9,12.98041,77.640489,13.07041,77.730489,Drinks ,motorcycle ,22
SURRES11DEL01,36,5.0,21.157735,72.768778,21.267735,72.878778,Snack ,motorcycle ,26
AGRRES07DEL01,29,4.6,27.160934,78.044095,27.200934,78.084095,Meal ,motorcycle ,22
BANGRES09DEL03,31,4.6,12.934179,77.615797,12.994179,77.675797,Drinks ,scooter ,27
BANGRES08DEL02,28,4.5,12.906229,77.596791,12.926229,77.616791,Buffet ,motorcycle ,29
MYSRES04DEL03,24,5.0,12.3085,76.665808,12.3685,76.725808,Snack ,motorcycle ,17
VADRES02DEL03,26,5.0,0.0,0.0,0.06,0.06,Drinks ,motorcycle ,24
RANCHIRES03DEL02,22,4.6,0.0,0.0,0.13,0.13,Drinks ,motorcycle ,22
INDORES09DEL01,36,5.0,22.725835,75.887648,22.795835,75.957648,Drinks ,scooter ,30
COIMBRES03DEL03,34,3.5,11.025083,77.015393,11.115083,77.105393,Drinks ,scooter ,31
RANCHIRES03DEL02,20,4.9,0.0,0.0,0.13,0.13,Buffet ,motorcycle ,22
HYDRES11DEL03,21,5.0,17.430448,78.418213,17.460448,78.448213,Snack ,motorcycle ,15
RANCHIRES06DEL03,30,4.6,23.357804,85.325146,23.417804,85.385146,Snack ,electric_scooter ,16
INDORES20DEL02,32,4.1,22.732225,75.874765,22.812225,75.954765,Buffet ,motorcycle ,39
RANCHIRES18DEL01,33,4.3,23.351489,85.324253,23.391489,85.364253,Meal ,motorcycle ,33
JAPRES12DEL02,33,4.8,26.902908,75.792934,26.982908,75.872934,Meal ,scooter ,23
ALHRES17DEL01,28,4.5,25.45235,81.841889,25.46235,81.851889,Buffet ,motorcycle ,20
AURGRES14DEL01,29,4.6,19.875016,75.322405,19.915016,75.362405,Snack ,motorcycle ,20
SURRES02DEL01,34,5.0,21.186608,72.794136,21.226608,72.834136,Snack ,scooter ,15
INDORES16DEL02,39,4.8,22.744648,75.894377,22.794648,75.944377,Meal ,electric_scooter ,32
COIMBRES06DEL02,20,4.7,11.021278,76.995017,11.071278,77.045017,Snack ,motorcycle ,15
BANGRES010DEL02,25,4.7,12.933298,77.614293,13.063298,77.744293,Meal ,scooter ,23
MUMRES16DEL01,33,4.1,19.120083,72.907385,19.190083,72.977385,Drinks ,motorcycle ,41
MYSRES05DEL02,36,4.7,12.323978,76.627961,12.373978,76.677961,Snack ,motorcycle ,25
JAPRES11DEL03,33,4.9,26.90294,75.793007,26.96294,75.853007,Buffet ,motorcycle ,28
SURRES19DEL03,27,4.6,21.149669,72.772629,21.209669,72.832629,Meal ,motorcycle ,16
SURRES11DEL01,21,4.9,21.157735,72.768778,21.167735,72.778778,Buffet ,motorcycle ,13
JAPRES16DEL01,30,3.7,26.849596,75.800512,26.919596,75.870512,Drinks ,motorcycle ,36
MYSRES19DEL03,24,4.6,12.334022,76.618203,12.424022,76.708203,Meal ,motorcycle ,17
PUNERES16DEL02,31,4.8,18.536718,73.830327,18.666719,73.960327,Meal ,motorcycle ,22
CHENRES20DEL02,26,4.3,12.975996,80.221898,13.025996,80.271898,Snack ,scooter ,31
RANCHIRES20DEL02,29,4.6,-23.39925,85.390464,23.41925,85.410464,Meal ,scooter ,17
INDORES14DEL02,29,4.6,22.761593,75.886362,22.891593,76.016362,Drinks ,scooter ,38
JAPRES08DEL01,22,5.0,26.910262,75.783013,27.020262,75.893013,Meal ,scooter ,36
CHENRES13DEL02,33,5.0,13.027018,80.254791,13.077018,80.304791,Buffet ,motorcycle ,27
RANCHIRES18DEL01,32,4.4,23.351489,85.324253,23.421489,85.394253,Meal ,scooter ,32
INDORES06DEL03,37,4.8,22.728163,75.884212,22.758163,75.914212,Drinks ,motorcycle ,29
KOLRES14DEL03,34,4.2,22.552996,88.35231,22.612996,88.41231,Snack ,motorcycle ,22
COIMBRES03DEL02,30,4.2,11.025083,77.015393,11.105083,77.095393,Meal ,scooter ,49
LUDHRES04DEL02,20,4.8,30.914057,75.83982,30.994057,75.91982,Meal ,motorcycle ,21
JAPRES16DEL01,36,4.7,26.849596,75.800512,26.859596,75.810512,Buffet ,scooter ,28
PUNERES08DEL02,33,4.7,18.53408,73.89852,18.58408,73.94852,Meal ,scooter ,25
MYSRES05DEL01,29,4.6,12.323978,76.627961,12.433978,76.737961,Meal ,motorcycle ,41
JAPRES07DEL01,26,4.9,26.766536,75.837333,26.876536,75.947333,Snack ,scooter ,12
MYSRES05DEL02,34,5.0,12.323978,76.627961,12.373978,76.677961,Drinks ,motorcycle ,21
MYSRES17DEL01,34,4.6,12.326356,76.619103,12.436356,76.729103,Snack ,electric_scooter ,18
MYSRES04DEL03,21,5.0,12.3085,76.665808,12.3385,76.695808,Meal ,motorcycle ,13
BANGRES18DEL02,31,5.0,12.913041,77.683237,12.963041,77.733237,Meal ,motorcycle ,46
KNPRES19DEL01,32,4.2,26.49095,80.318656,26.53095,80.358656,Meal ,motorcycle ,46
INDORES06DEL03,27,5.0,22.728163,75.884212,22.818163,75.974212,Drinks ,scooter ,31
RANCHIRES09DEL02,35,4.4,23.351058,85.325731,23.431058,85.405731,Snack ,motorcycle ,31
ALHRES02DEL03,24,4.6,25.453436,81.833167,25.483436,81.863167,Drinks ,motorcycle ,18
HYDRES18DEL01,37,4.7,17.450851,78.379347,17.520851,78.449347,Snack ,motorcycle ,36
JAPRES03DEL02,34,4.6,26.913483,75.803139,26.993483,75.883139,Drinks ,scooter ,21
RANCHIRES17DEL01,35,4.7,23.374878,85.335739,23.484878,85.445739,Drinks ,electric_scooter ,27
SURRES18DEL02,20,4.8,21.149834,72.778666,21.199834,72.828666,Drinks ,motorcycle ,23
HYDRES19DEL01,29,4.7,17.458998,78.500366,17.568998,78.610366,Buffet ,scooter ,21
VADRES12DEL02,37,5.0,0.0,0.0,0.02,0.02,Snack ,scooter ,15
SURRES20DEL02,34,4.8,21.15276,72.778059,21.23276,72.858059,Buffet ,motorcycle ,25
COIMBRES13DEL02,21,4.7,11.003669,76.976494,11.023669,76.996494,Drinks ,motorcycle ,15
BANGRES12DEL03,30,4.7,12.939496,77.625999,12.969496,77.655999,Meal ,scooter ,19
JAPRES16DEL02,31,4.9,26.849596,75.800512,26.979596,75.930512,Meal ,scooter ,17
JAPRES15DEL01,26,4.7,26.891191,75.802083,26.901191,75.812083,Snack ,motorcycle ,28
MYSRES15DEL03,31,4.8,12.352058,76.60665,12.442058,76.69665,Meal ,electric_scooter ,30
MYSRES13DEL01,20,4.6,12.310972,76.659264,12.320972,76.669264,Buffet ,motorcycle ,27
BANGRES18DEL01,30,4.6,12.913041,77.683237,12.953041,77.723237,Snack ,motorcycle ,28
DEHRES04DEL01,35,4.2,30.340722,78.060221,30.410722,78.130221,Snack ,motorcycle ,37
MUMRES19DEL01,23,4.8,19.131141,72.813074,19.17114,72.853074,Drinks ,motorcycle ,22
